Page Name,User Name,Facebook Id,Likes at Posting,Followers at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Total Interactions,Overperforming Score
CNN,cnn,5550296508,33568729,36758826,2020-10-21 22:47:32 KST,Native Video,202,663,128,11,1,68,56,4,16,crosspost,8630,10213,12339,00:07:50,https://www.facebook.com/cnn/posts/10161397960676509,"""Every day, I guess, it hits me differently as to what I've lost,"" says Alice Roberts about losing her husband to Covid-19. ""I don't feel that Trump has lost anything... We've lost an incredible amount and I think we just stand to lose so much more in the next four years if he is reelected."" She said Joe Biden called her and it was like ""talking to a friend."" ""There's not a lot of highlights in my days recently but that was definitely a highlight. He is the kind, caring guy and that's... what we need right now in the White House."" https://cnn.it/3ogsrKC:=:https://www.cnn.com/politics/live-news/us-election-news-10-21-2020/h_cfd93a234bfa7e519d2ee8adb60ef279?utm_medium=social&utm_source=fbCNN&utm_content=2020-10-21T13:36:24",https://www.facebook.com/cnn/videos/2919194434975304/,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fcnn%2Fvideos%2F2919194434975304%2F,,Wife of police officer who died of Covid-19 is urging voters to vote President Trump out,,,,"1,149",-1.59
CNN,cnn,5550296508,34045005,37392243,2020-12-15 05:59:29 KST,Native Video,458,252,204,51,10,9,18,2,141,crosspost,66822,68245,128258,00:10:19,https://www.facebook.com/cnn/posts/10161557593396509,"Go There takes a closer look at how Covid-19 has put a strain on the US Postal Service. With the agency understaffed and in financial crisis, employees are continuing to risk coronavirus exposure every day. CNN follows two USPS letter carriers in Michigan and Colorado as they attempt to do their essential work in the middle of a pandemic. This updated video clarifies how a move by Congress affected the Postal Service’s finances.",https://www.facebook.com/cnn/videos/5475530055806409/,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fcnn%2Fvideos%2F5475530055806409%2F,,Headline: E554 A day in the life of a mail carrier during Covid-19 with cases on the rise,,,,"1,145",-5.54
CNN,cnn,5550296508,33976080,37239940,2020-11-11 15:31:06 KST,Link,719,145,142,63,62,9,1,1,3,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161460186946509,"The Pasteur Institute biomedical research center says it is close to producing an affordable, handheld Covid-19 diagnostic test kit that can give results in a matter of minutes.",https://cnn.it/3eLBONX,https://edition.cnn.com/2020/11/10/africa/senegal-coronavirus-rapid-testing-spc-intl/index.html?utm_source=fbCNN&utm_medium=social&utm_content=2020-11-11T06%3A31%3A03&utm_term=link&fbclid=IwAR3Alqs9rI7e-w56hABDOMJYSg3xI2vL0UoL46Wx-8gS2cTJzNOYvRRk5p8,,This finger-prick Covid-19 test kit could cost as little as $1,,,,"1,145",-5.33
CNN,cnn,5550296508,33397731,37440906,2020-07-29 05:20:10 KST,Link,426,334,123,8,77,56,112,6,3,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161136865811509,The remainder of the shortened 2020 Major League Baseball season saw itself further imperiled after a coronavirus outbreak on the Miami Marlins prompted the league to postpone the team's games through Sunday.,https://cnn.it/305fNUA,https://www.cnn.com/2020/07/28/us/mlb-miami-marlins-coronavirus-spt-trnd/index.html?utm_medium=social&utm_term=link&utm_content=2020-07-28T20%3A20%3A06&utm_source=fbCNN,,Miami Marlins' season on hold after more players test positive for Covid-19,,,,"1,145",-6.88
CNN,cnn,5550296508,33016657,35676071,2020-05-01 07:15:01 KST,Native Video,587,337,146,34,13,19,1,2,3,crosspost,52941,53871,821209,00:22:41,https://www.facebook.com/cnn/posts/10160789313141509,"The FDA will reportedly authorize the use of the experimental drug remdesivir for Covid-19 after a trial shows a 'positive effect' on recovery time. Dr. Gupta answers questions on this potential treatment, vaccine trials, and more.",https://www.facebook.com/cnn/videos/2589725417936990/,,,Dr. Sanjay Gupta answers your questions about possible coronavirus treatments and vaccine trials,,,,"1,142",-2.18
CNN,cnn,5550296508,33410365,37464652,2020-08-02 10:30:18 KST,Native Video,385,347,196,11,56,12,124,5,4,crosspost,109688,110787,537246,00:10:18,https://www.facebook.com/cnn/posts/10161143155116509,"As countries around the world work to reopen, rising case numbers in places like Israel serve as a cautionary tale of the cost of reopening too soon. Then there is Cuba, where coronavirus has almost been eliminated, although the impact on the economy has been devastating. Meanwhile in India, the government has encouraged citizens to ""coexist"" with Covid-19, but many are still only going out for essential services. CNN correspondents report from these countries – plus South Africa and Brazil – for the latest on the pandemic across the globe.",https://www.facebook.com/cnn/videos/1702700136572208/,,,Countries weigh the risks of reopening as Covid-19 cases continue to rise worldwide,,,,"1,140",-2.19
CNN,cnn,5550296508,33313106,37253107,2020-06-10 16:31:07 KST,Link,585,308,93,15,15,45,69,7,1,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10160957757511509,"While it won't be the same without the hundreds of thousands of people enjoying live music under the Chicago skyline, Lollapalooza said it will ""honor our annual tradition"" by hosting a weekend-long virtual event",https://cnn.it/3f75qEm,,,Lollapalooza and other big summer events canceled in Chicago due to Covid-19,,,,"1,138",-6.92
CNN,cnn,5550296508,33506045,36560958,2020-09-18 02:17:07 KST,Link,702,281,66,26,5,11,10,30,3,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161298017536509,New York City Mayor Bill de Blasio on Thursday delayed in-person public school openings for most students for over a week amid ongoing concerns over safety and staffing related to the Covid-19 pandemic.,https://cnn.it/2Hb0nHn,https://www.cnn.com/2020/09/17/us/nyc-schools-open-delay/index.html?utm_source=fbCNN&utm_term=link&utm_content=2020-09-17T17%3A17%3A04&utm_medium=social&fbclid=IwAR3z3o2a3jxjXJURReyxA_YUXvSha6cQcAJ5ZJW4dM78ZUjm5I_qAMT7uhI,,New York City mayor delays in-person learning for most students,New York City Mayor Bill de Blasio on Thursday delayed in-person public school openings for most students for over a week amid ongoing concerns over safety and staffing related to the Covid-19 pandemic.,,,"1,134",-6.94
CNN,cnn,5550296508,33500584,37677977,2020-09-10 04:29:08 KST,Link,303,501,198,6,6,46,63,4,5,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161274358126509,Here's what to do if your child starts showing symptoms,https://cnn.it/3hefFHy,https://www.cnn.com/2020/09/09/health/kids-with-covid-19-what-to-do-wellness/index.html?utm_term=link&utm_medium=social&utm_content=2020-09-09T19%3A29%3A04&utm_source=fbCNN&fbclid=IwAR3_qXaxHp1GwwOmmFLFQQ4oC_2rLh0EzL2CevDvEs-gER6jCTq4Ps0KzYY,,So your kid has a Covid-19 symptom. What do you do now?,,,,"1,132",-6.96
CNN,cnn,5550296508,33164814,35915488,2020-05-30 18:15:23 KST,Native Video,511,149,158,71,1,6,214,0,22,original,48778,49545,0,00:00:15,https://www.facebook.com/cnn/posts/10160914543211509,Families share personal stories of their loved ones lost to coronavirus. Jake Tapper hosts We Remember - A National Memorial Honoring the Victims of Covid-19 Sunday at noon.,https://www.facebook.com/cnn/videos/254822822286714/,,,,,,,"1,132",-2.2
CNN,cnn,5550296508,33496416,37663061,2020-09-06 09:00:05 KST,Native Video,589,125,188,116,4,12,22,0,75,crosspost,105156,106292,154574,00:05:02,https://www.facebook.com/cnn/posts/10161259021006509,"From providing medical care to manufacturing masks, these CNN Heroes are fighting to slow the spread of Covid-19 across Africa: https://cnn.it/3jMOl4Q:=:https://www.cnn.com/2020/09/03/africa/africa-coronavirus-masks-medical-care-protective-gear-cnnheroes/index.html",https://www.facebook.com/cnn/videos/748989095667468/,,,"As Africa battles Covid-19, these CNN Heroes are fighting for their communities",,,,"1,131",-2.2
CNN,cnn,5550296508,34229089,37677002,2020-10-15 22:43:57 KST,Native Video,190,479,203,4,15,30,138,66,4,crosspost,14298,15749,17832,00:04:27,https://www.facebook.com/cnn/posts/10161380353811509,"“We are looking at a doubling of new cases a day over just the last few weeks. This is a very ominous sign,"" Baylor's Dr. Peter Hotez warns as the US sees an increase in coronavirus cases. ""This is the time when we could be entering one of the worst periods of our epidemic and one of the worst periods in modern American public health. I'm very worried for the nation.” https://cnn.it/3k2XfM6:=:https://www.cnn.com/2020/10/13/health/us-coronavirus-tuesday/index.html?utm_medium=social&utm_source=fbCNN&utm_content=2020-10-15T13:37:26",https://www.facebook.com/cnn/videos/826315731248341/,,,Vaccine scientist says increase in Covid-19 cases is 'very ominous',,,,"1,129",-2.86
CNN,cnn,5550296508,33517464,36612926,2020-09-30 18:01:10 KST,Link,471,375,71,83,2,106,3,5,8,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161334505286509,"A group of students started a new tradition at their medical school by creating a more inclusive Hippocratic Oath to acknowledge racism, the coronavirus pandemic and the killing of Breonna Taylor.",https://cnn.it/3jhn2zW,https://www.cnn.com/2020/09/29/us/pittsburgh-medical-student-oath-trnd/index.html?utm_medium=social&utm_content=2020-09-30T09%3A01%3A06&utm_term=link&utm_source=fbCNN,,"Medical school class writes own Hippocratic Oath acknowledging racism, Covid-19 deaths and the killing of Breonna Taylor",,,,"1,124",-5.43
CNN,cnn,5550296508,34051217,37407737,2020-12-19 05:01:17 KST,Link,364,348,85,6,24,18,261,10,7,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161568244091509,"The worst of the deaths coincide with closures and other measures taken to control the pandemic, the CDC said in a health alert",https://cnn.it/3p6zp4c,https://www.cnn.com/2020/12/18/us/cdc-pandemic-fatal-drug-overdoses-rise/index.html?utm_content=2020-12-18T20%3A01%3A14&utm_source=fbCNN&utm_term=link&utm_medium=social,,CDC warns of a 'substantial increase' in fatal drug overdoses coinciding with the Covid-19 pandemic,,,,"1,123",-16.13
CNN,cnn,5550296508,34033373,37363699,2020-12-06 18:01:49 KST,Native Video,564,271,172,89,4,9,0,2,11,original,76367,77704,0,00:10:17,https://www.facebook.com/cnn/posts/10161533662706509,"Go There visits Santa HQ, a new app that allows for video chats with Santa Claus. With meet-and-greets around the world canceled due to Covid-19, the app's creators have come with innovative solutions so that children from around the world can still meet Santa ahead of Christmas. CNN’s Anna Stewart reports from London.",https://www.facebook.com/cnn/videos/2861099174158005/,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Flogin%2F%3Fnext%3Dhttps%253A%252F%252Fwww.facebook.com%252Flogin%252F%253Fnext%253Dhttps%25253A%25252F%25252Fwww.facebook.com%25252Flogin%25252F%25253Fnext%25253Dhttps%2525253A%2525252F%2525252Fwww.facebook.com%2525252Flogin%2525252F%2525253Fnext%2525253Dhttps%252525253A%252525252F%252525252Fwww.facebook.com%252525252Flogin%252525252F%252525253Fnext%252525253Dhttps%25252525253A%25252525252F%25252525252Fwww.facebook.com%25252525252Flogin%25252525252F%25252525253Fnext%25252525253Dhttps%2525252525253A%2525252525252F%2525252525252Fwww.facebook.com%2525252525252Flogin%2525252525252F%2525252525253Fnext%2525252525253Dhttps%252525252525253A%252525252525252F%252525252525252Fwww.facebook.com%252525252525252Flogin%252525252525252F%252525252525253Fnext%252525252525253Dhttps%25252525252525253A%25252525252525252F%25252525252525252Fwww.facebook.com%25252525252525252Flogin%25252525252525252F%25252525252525253Fnext%25252525252525253Dhttps%2525252525252525253A%2525252525252525252F%2525252525252525252Fwww.facebook.com%2525252525252525252Fcnn%2525252525252525252Fvideos%2525252525252525252F2861099174158005%2525252525252525252F,,"Inside Santa School, where professional Santas train for a virtual Christmas",,,,"1,122",-5.44
CNN,cnn,5550296508,32842565,35399189,2020-04-14 11:00:45 KST,Link,495,335,163,3,14,58,47,3,0,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10160710588501509,"Air pollution ""is extremely bad for you — deadly, actually — all the time,"" writes John Sutter for CNN Opinion. “But it’s especially dangerous in the middle of a global pandemic that attacks the lungs.""",https://cnn.it/2K4x3Ak,https://www.cnn.com/2020/04/13/opinions/covid-19-climate-change-air-pollution-sutter/index.html?utm_term=link&utm_source=fbCNN&utm_content=2020-04-14T02%3A00%3A39&utm_medium=social,,What does air pollution have to do with Covid-19? | Opinion,via CNN Opinion,,,"1,118",-7.04
CNN,cnn,5550296508,32640336,35025038,2020-04-01 22:31:37 KST,Native Video,327,390,121,14,61,81,107,17,0,share,105876,180795,0,07:31:30,https://www.facebook.com/cnn/posts/10160653952866509,"Stocks are set to fall sharply Wednesday, with the Dow set to slide more than 700 points, or 3%. It's a disappointing start to the second quarter after all the major indexes suffered a brutal drop in the first quarter. Investors were disheartened after President Trump warned on Tuesday that between 100,000 and 240,000 Americans may die in the coming weeks as a result of the Covid-19 outbreak.",https://www.facebook.com/cnnbusiness/videos/506409506931618/,,,CNN Business,"Stocks are set to fall sharply Wednesday, with the Dow set to slide more than 700 points, or 3%. It's a disappointing start to the second quarter after all the major indexes suffered a brutal drop in the first quarter. Investors were disheartened after President Trump warned on Tuesday that between 100,000 and 240,000 Americans may die in the coming weeks as a result of the Covid-19 outbreak.",,,"1,118",-2.23
CNN,cnn,5550296508,33080983,35781781,2020-05-14 09:00:46 KST,Link,618,221,177,46,3,9,6,1,31,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10160849948971509,"""Even if we are digital natives, the assumption that we are comfortable living a fully digital life is wrong,"" writes high school senior Eliza P. Shapiro for CNN Opinion",https://cnn.it/2zyfRRS,https://www.cnn.com/2020/05/13/opinions/high-school-biggest-lesson-covid-19-shapiro/index.html?utm_medium=social&utm_term=link&utm_content=2020-05-14T00%3A00%3A44&utm_source=fbCNN,,High school senior shares the biggest lesson Covid-19 has taught her | Opinion,via CNN Opinion,,,"1,112",-7.08
CNN,cnn,5550296508,33068590,35760247,2020-05-10 17:00:20 KST,Native Video,621,237,108,86,5,10,0,1,43,crosspost,45978,46314,602956,00:10:23,https://www.facebook.com/cnn/posts/10160822816546509,"With the health care system already overwhelmed in the US due to Covid-19, the next generation of health care professionals are finding innovative ways to assist frontline workers. Medical students David Edelman and Jalen Benson have both set up networks of students and faculty to remotely support healthcare workers. CNN also follows Billy Buffington, a med student who collects and distributes medical supply donations across the New York area. https://cnn.it/3cd05dL:=:https://www.cnn.com/2020/03/19/europe/medical-students-coronavirus-intl/index.html?utm_medium=social&utm_source=fbCNN&utm_content=2020-05-07T17:38:01",https://www.facebook.com/cnn/videos/309621610023741/,,,How medical students are joining the fight against coronavirus,,,,"1,111",-2.24
CNN,cnn,5550296508,34057153,37422056,2020-12-22 07:01:05 KST,Link,509,440,92,12,8,18,19,8,3,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161576739946509,"The State Department is reverting back to Phase 1 Covid-19 guidelines, which include limiting travel to mission critical trips and putting restrictions on the size of gatherings, according to a department-wide memo from a top State Department official which was reviewed by CNN.",https://cnn.it/3mGLA66,https://www.cnn.com/2020/12/21/politics/state-covid-phase-1-return/index.html?utm_medium=social&utm_term=link&utm_source=fbCNN&utm_content=2020-12-21T22%3A01%3A02,,State Department reverts to Phase 1 Covid-19 restrictions amid nationwide surge in cases,,,,"1,109",-16.34
